id|name|link|faction_id|source_id|role|unit_composition|transport|power_points|priest|psyker|open_play_only|crusade_only|virtual|Cost|cost_per_unit|
000000581|Avatar of Khaine|https://wahapedia.ru/wh40k9ed/factions/aeldari/Avatar-of-Khaine|AE|000000186|HQ|An Avatar of Khaine is equipped with: the Wailing Doom. Your army can only include one <span class="tooltip00166" data-tooltip-content="#tooltip_content00166" data-tooltip-anchor="#tooltip_content00166"><span class="kwb">AVATAR</span> <span class="kwb2">OF</span> <span class="kwb">KHAINE</span></span> model.||14|||false|false|false||false|
000000582|Farseer|https://wahapedia.ru/wh40k9ed/factions/aeldari/Farseer|AE|000000186|HQ|A Farseer is equipped with: shuriken pistol; witchblade.||5||This model can attempt to <a href="/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers">manifest</a> two psychic powers in your <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phase</a> and attempt to <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">deny</a> two psychic powers in your opponent’s Psychic phase. It knows <a href="/wh40k9ed/the-rules/core-rules/#Smite">Smite</a> and two psychic powers from the <b><a href="/wh40k9ed/factions/aeldari/#Runes-of-Fortune">Runes of Fortune</a></b> discipline and/or the <b><a href="/wh40k9ed/factions/aeldari/#Runes-of-Fate">Runes of Fate</a></b> discipline.|false|false|false||false|
000000583|Farseer Skyrunner|https://wahapedia.ru/wh40k9ed/factions/aeldari/Farseer-Skyrunner|AE|000000186|HQ|A Farseer Skyrunner is equipped with: shuriken pistol; twin shuriken catapult; witchblade.||6||This model can attempt to <a href="/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers">manifest</a> two psychic powers in your <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phase</a> and attempt to <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">deny</a> two psychic powers in your opponent’s Psychic phase. It knows <a href="/wh40k9ed/the-rules/core-rules/#Smite">Smite</a> and two psychic powers from the <b><a href="/wh40k9ed/factions/aeldari/#Runes-of-Fortune">Runes of Fortune</a></b> discipline and/or the <b><a href="/wh40k9ed/factions/aeldari/#Runes-of-Fate">Runes of Fate</a></b> discipline.|false|false|false||false|
000000584|Warlocks|https://wahapedia.ru/wh40k9ed/factions/aeldari/Warlocks|AE|000000186|Elites|If this unit contains 2-3 models, it has <b>Power Rating 3</b>. If this unit contains 4-5 models, it has <b>Power Rating 5</b>. If this unit contains 6 models, it has <b>Power Rating 7</b>. Every model is equipped with: shuriken pistol; witch blade.||2||This unit can attempt to <a href="/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers">manifest</a> one psychic power in your <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phase</a> and attempt to <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">deny</a> one psychic power in your opponent’s Psychic phase. It knows <a href="/wh40k9ed/the-rules/core-rules/#Smite">Smite</a> and one psychic power from the <b><a href="/wh40k9ed/factions/aeldari/#Runes-of-Battle">Runes of Battle</a></b> discipline. If this unit has a <a href="/wh40k9ed/the-rules/core-rules/#Starting-Strength-Half-strength-and-Destroyed-Units">Starting Strength</a> of 4 or more, it knows one additional psychic power from the <b><a href="/wh40k9ed/factions/aeldari/#Runes-of-Battle">Runes of Battle</a></b> discipline. While this unit contains 4 or more models, it can attempt to manifest one additional psychic power in your Psychic phase.|false|false|false||false|
000000586|Warlock Skyrunners|https://wahapedia.ru/wh40k9ed/factions/aeldari/Warlock-Skyrunners|AE|000000186|Elites|If this unit contains 2 models, it has <b>Power Rating 3</b>. If this unit contains 3 models, it has <b>Power Rating 5</b>. Every model is equipped with: shuriken pistol; twin shuriken catapult; witchblade.||3||This unit can attempt to <a href="/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers">manifest</a> one psychic power in your <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phase</a> and attempt to <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">deny</a> one psychic power in your opponent’s Psychic phase. It knows <a href="/wh40k9ed/the-rules/core-rules/#Smite">Smite</a> and one psychic power from the <b><a href="/wh40k9ed/factions/aeldari/#Runes-of-Battle">Runes of Battle</a></b> discipline. If this unit has a <a href="/wh40k9ed/the-rules/core-rules/#Starting-Strength-Half-strength-and-Destroyed-Units">Starting Strength</a> of 3, it knows one additional psychic power from the <b><a href="/wh40k9ed/factions/aeldari/#Runes-of-Battle">Runes of Battle</a></b> discipline. While this unit contains 3 models, it can attempt to manifest one additional psychic power in your Psychic phase.|false|false|false||false|
000000588|Spiritseer|https://wahapedia.ru/wh40k9ed/factions/aeldari/Spiritseer|AE|000000186|HQ|A Spiritseer is equipped with: shuriken pistol; witch staff.||4||This model can attempt to <a href="/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers">manifest</a> one psychic power in your <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phase</a> and attempt to <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">deny</a> one psychic power in your opponent’s Psychic phase. It knows <a href="/wh40k9ed/the-rules/core-rules/#Smite">Smite</a> and one psychic power from the <b><a href="/wh40k9ed/factions/aeldari/#Runes-of-Battle">Runes of Battle</a></b> discipline or the <b><a href="/wh40k9ed/factions/aeldari/#Runes-of-Fortune">Runes of Fortune</a></b> discipline.|false|false|false||false|
000000589|Guardian Defenders|https://wahapedia.ru/wh40k9ed/factions/aeldari/Guardian-Defenders|AE|000000186|Troops|If this unit contains 12 or more models, it has <b>Power Rating 8</b>. This unit can contain 1 Heavy Weapon Platform model (<b>Power Rating +1</b> per model) for every 10 Guardian Defender models it contains. Every Guardian Defender is equipped with: shuriken catapult; plasma grenades. A Heavy Weapon Platform is equipped with: shuriken cannon.||4|||false|false|false||false|
000000590|Storm Guardians|https://wahapedia.ru/wh40k9ed/factions/aeldari/Storm-Guardians|AE|000000186|Troops|If this unit contains 12 or more models, it has <b>Power Rating 8</b>. This unit can contain 1 Serpent’s Scale Platform model (<b>Power Rating +1</b> per model) for every 10 Storm Guardian models it contains. Every Storm Guardian is equipped with: shuriken pistol; Guardian combat weapon; plasma grenades. A Serpent’s Scale Platform is equipped with: serpent shield.||4|||false|false|false||false|
000000591|Windriders|https://wahapedia.ru/wh40k9ed/factions/aeldari/Windriders|AE|000000186|Fast Attack|If this unit contains 4-6 models, it has <b>Power Rating 8</b>. If this unit contains 7 or more models, it has <b>Power Rating 12</b>. Every model is equipped with: twin shuriken catapult.||4|||false|false|false||false|
000000592|Rangers|https://wahapedia.ru/wh40k9ed/factions/aeldari/Rangers|AE|000000186|Troops|If this unit contains 6 or more models, it has <b>Power Rating 8</b>. Every model is equipped with: Ranger long rifle; shuriken pistol.||4|||false|false|false||false|
000000593|Dire Avengers|https://wahapedia.ru/wh40k9ed/factions/aeldari/Dire-Avengers|AE|000000186|Elites|If this unit contains 6 or more models, it has <b>Power Rating 6</b>. Every model is equipped with: Avenger shuriken catapult; plasma grenades.||3|||false|false|false||false|
000000594|Howling Banshees|https://wahapedia.ru/wh40k9ed/factions/aeldari/Howling-Banshees|AE|000000186|Elites|If this unit contains 6 or more models, it has <b>Power Rating 8</b>. Every model is equipped with: shuriken pistol; Banshee blade; Howling Banshee mask.||4|||false|false|false||false|
000000595|Striking Scorpions|https://wahapedia.ru/wh40k9ed/factions/aeldari/Striking-Scorpions|AE|000000186|Elites|If this unit contains 6 or more models, it has <b>Power Rating 8</b>. Every model is equipped with: shuriken pistol; Scorpion chainsword; mandiblasters.||4|||false|false|false||false|
000000596|Fire Dragons|https://wahapedia.ru/wh40k9ed/factions/aeldari/Fire-Dragons|AE|000000186|Elites|If this unit contains 6 or more models, it has <b>Power Rating 12</b>. Every model is equipped with: Dragon fusion gun.||6|||false|false|false||false|
000000597|Wraithguard|https://wahapedia.ru/wh40k9ed/factions/aeldari/Wraithguard|AE|000000186|Elites|If this unit contains 6 or more models, it has <b>Power Rating 20</b>. Every model is equipped with: wraithcannon.||10|||false|false|false||false|
000000598|Wraithblades|https://wahapedia.ru/wh40k9ed/factions/aeldari/Wraithblades|AE|000000186|Elites|If this unit contains 6 or more models, it has <b>Power Rating 20</b>. Every model is equipped with: ghostswords.||10|||false|false|false||false|
000000599|Wave Serpent|https://wahapedia.ru/wh40k9ed/factions/aeldari/Wave-Serpent|AE|000000186|Dedicated Transport|A Wave Serpent is equipped with: twin shuriken cannon; twin shuriken catapult; Wave Serpent shield.|This model has a <a href="/wh40k9ed/the-rules/core-rules/#Transport-Capacity">transport capacity</a> of 12 <span class="tooltip00167" data-tooltip-content="#tooltip_content00167" data-tooltip-anchor="#tooltip_content00167"><span class="kwb">PHOENIX</span> <span class="kwb">LORD</span></span>, <span class="tooltip00168" data-tooltip-content="#tooltip_content00168" data-tooltip-anchor="#tooltip_content00168"><span class="kwb">ANHRATHE</span> <span class="kwb">INFANTRY</span></span> or <span class="tooltip00169" data-tooltip-content="#tooltip_content00169" data-tooltip-anchor="#tooltip_content00169"><span class="kwb">ASURYANI</span> <span class="kwb2">&lt;<span class="kwb3">C</span>RAFTWORLD&gt;</span> <span class="kwb">INFANTRY</span></span> models. Each <span class="tooltip00170" data-tooltip-content="#tooltip_content00170" data-tooltip-anchor="#tooltip_content00170"><span class="kwb">WRAITH</span> <span class="kwb">CONSTRUCT</span></span> model takes the space of two <span class="kwb">INFANTRY</span> models. It cannot transport <span class="tooltip00171" data-tooltip-content="#tooltip_content00171" data-tooltip-anchor="#tooltip_content00171"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span> models.|8|||false|false|false||false|
000000600|Swooping Hawks|https://wahapedia.ru/wh40k9ed/factions/aeldari/Swooping-Hawks|AE|000000186|Fast Attack|If this unit contains 6 or more models, it has <b>Power Rating 8</b>. Every model is equipped with: lasblaster.||4|||false|false|false||false|
000000601|Warp Spiders|https://wahapedia.ru/wh40k9ed/factions/aeldari/Warp-Spiders|AE|000000186|Fast Attack|If this unit contains 6 or more models, it has <b>Power Rating 10</b>. Every model is equipped with: death spinner, Warp Spider jump generator.||5|||false|false|false||false|
000000602|Shining Spears|https://wahapedia.ru/wh40k9ed/factions/aeldari/Shining-Spears|AE|000000186|Fast Attack|If this unit contains 4 or more models, it has <b>Power Rating 10</b>. Every model is equipped with: laser lance; twin shuriken catapult.||5|||false|false|false||false|
000000603|Crimson Hunter|https://wahapedia.ru/wh40k9ed/factions/aeldari/Crimson-Hunter|AE|000000186|Flyers|A Crimson Hunter is equipped with: 2 starcannons; pulse laser.||9|||false|false|false||false|
000000605|Vypers|https://wahapedia.ru/wh40k9ed/factions/aeldari/Vypers|AE|000000186|Fast Attack|If this unit contains 2 models, it has <b>Power Rating 6</b>. If this unit contains 3 models, it has <b>Power Rating 9</b>. Every model is equipped with: shuriken cannon; twin shuriken catapult.||3|||false|false|false||false|
000000606|Hemlock Wraithfighter|https://wahapedia.ru/wh40k9ed/factions/aeldari/Hemlock-Wraithfighter|AE|000000186|Flyers|A Hemlock Wraithfighter is equipped with: 2 heavy D-scythes; mindshock pod.||11||This model can attempt to <a href="/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers">manifest</a> one psychic power in your <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phase</a> and attempt to <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">deny</a> one psychic power in your opponent’s Psychic phase. It knows <a href="/wh40k9ed/the-rules/core-rules/#Smite">Smite</a> and one psychic power from the <b><a href="/wh40k9ed/factions/aeldari/#Runes-of-Battle">Runes of Battle</a></b> discipline. When this model attempts to manifest a psychic power from the <b><a href="/wh40k9ed/factions/aeldari/#Runes-of-Battle">Runes of Battle</a></b> discipline, you can only select that power’s second effect.|false|false|false||false|
000000607|Dark Reapers|https://wahapedia.ru/wh40k9ed/factions/aeldari/Dark-Reapers|AE|000000186|Heavy Support|Every model is equipped with: Reaper launcher.||8|||false|false|false|135|true|
000000608|Support Weapons|https://wahapedia.ru/wh40k9ed/factions/aeldari/Support-Weapons|AE|000000186|Heavy Support|If this unit contains 2 models, it has <b>Power Rating 6</b>. If this unit contains 3 models, it has <b>Power Rating 9</b>. Every model is equipped with: shadow weaver; shuriken catapult.||3|||false|false|false||false|
000000609|Falcon|https://wahapedia.ru/wh40k9ed/factions/aeldari/Falcon|AE|000000186|Heavy Support|A Falcon is equipped with: pulse laser; scatter laser; twin shuriken catapult.|This model has a <a href="/wh40k9ed/the-rules/core-rules/#Transport-Capacity">transport capacity</a> of 6 <span class="tooltip00167" data-tooltip-content="#tooltip_content00167" data-tooltip-anchor="#tooltip_content00167"><span class="kwb">PHOENIX</span> <span class="kwb">LORD</span></span>, <span class="tooltip00168" data-tooltip-content="#tooltip_content00168" data-tooltip-anchor="#tooltip_content00168"><span class="kwb">ANHRATHE</span> <span class="kwb">INFANTRY</span></span> or <span class="tooltip00169" data-tooltip-content="#tooltip_content00169" data-tooltip-anchor="#tooltip_content00169"><span class="kwb">ASURYANI</span> <span class="kwb2">&lt;<span class="kwb3">C</span>RAFTWORLD&gt;</span> <span class="kwb">INFANTRY</span></span> models. Each <span class="tooltip00170" data-tooltip-content="#tooltip_content00170" data-tooltip-anchor="#tooltip_content00170"><span class="kwb">WRAITH</span> <span class="kwb">CONSTRUCT</span></span> model takes the space of two <span class="kwb">INFANTRY</span> models. It cannot transport <span class="tooltip00171" data-tooltip-content="#tooltip_content00171" data-tooltip-anchor="#tooltip_content00171"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span> models.|9|||false|false|false||false|
000000610|Fire Prism|https://wahapedia.ru/wh40k9ed/factions/aeldari/Fire-Prism|AE|000000186|Heavy Support|A Fire Prism is equipped with: prism cannon; twin shuriken catapult.||9|||false|false|false||false|
000000611|Night Spinner|https://wahapedia.ru/wh40k9ed/factions/aeldari/Night-Spinner|AE|000000186|Heavy Support|A Night Spinner is equipped with: doomweaver; twin shuriken catapult.||8|||false|false|false||false|
000000612|War Walkers|https://wahapedia.ru/wh40k9ed/factions/aeldari/War-Walkers|AE|000000186|Heavy Support|If this unit contains 2 models, it has <b>Power Rating 10</b>. If this unit contains 3 models, it has <b>Power Rating 15</b>. Every model is equipped with: 2 shuriken cannons.||5|||false|false|false||false|
000000613|Wraithlord|https://wahapedia.ru/wh40k9ed/factions/aeldari/Wraithlord|AE|000000186|Elites|A Wraithlord is equipped with: 2 shuriken catapults; wraithbone fists.||8|||false|false|false||false|
000000614|Wraithknight|https://wahapedia.ru/wh40k9ed/factions/aeldari/Wraithknight|AE|000000186|Lords of War|A Wraithknight is equipped with: titanic ghostglaive; titanic feet; scattershield.||23|||false|false|false||false|
